year,date,phase,game_id,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,lambda_home,lambda_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,diff_home,diff_draw,diff_away,model_pred_home,model_pred_away,model_prediction,model_expected_pts,model_decision_margin,model_second_pred_home,model_second_pred_away,model_second_prediction,model_second_expected_pts,model_points,blend00_pred_home,blend00_pred_away,blend00_prediction,blend00_expected_pts,blend00_decision_margin,blend00_points,blend00_second_prediction,blend00_second_pred_home,blend00_second_pred_away,blend00_second_expected_pts,blend005_pred_home,blend005_pred_away,blend005_prediction,blend005_expected_pts,blend005_decision_margin,blend005_points,blend005_second_prediction,blend005_second_pred_home,blend005_second_pred_away,blend005_second_expected_pts,blend01_pred_home,blend01_pred_away,blend01_prediction,blend01_expected_pts,blend01_decision_margin,blend01_points,blend01_second_prediction,blend01_second_pred_home,blend01_second_pred_away,blend01_second_expected_pts,blend015_pred_home,blend015_pred_away,blend015_prediction,blend015_expected_pts,blend015_decision_margin,blend015_points,blend015_second_prediction,blend015_second_pred_home,blend015_second_pred_away,blend015_second_expected_pts,blend02_pred_home,blend02_pred_away,blend02_prediction,blend02_expected_pts,blend02_decision_margin,blend02_points,blend02_second_prediction,blend02_second_pred_home,blend02_second_pred_away,blend02_second_expected_pts,blend025_pred_home,blend025_pred_away,blend025_prediction,blend025_expected_pts,blend025_decision_margin,blend025_points,blend025_second_prediction,blend025_second_pred_home,blend025_second_pred_away,blend025_second_expected_pts,blend03_pred_home,blend03_pred_away,blend03_prediction,blend03_expected_pts,blend03_decision_margin,blend03_points,blend03_second_prediction,blend03_second_pred_home,blend03_second_pred_away,blend03_second_expected_pts,blend035_pred_home,blend035_pred_away,blend035_prediction,blend035_expected_pts,blend035_decision_margin,blend035_points,blend035_second_prediction,blend035_second_pred_home,blend035_second_pred_away,blend035_second_expected_pts,blend04_pred_home,blend04_pred_away,blend04_prediction,blend04_expected_pts,blend04_decision_margin,blend04_points,blend04_second_prediction,blend04_second_pred_home,blend04_second_pred_away,blend04_second_expected_pts,blend045_pred_home,blend045_pred_away,blend045_prediction,blend045_expected_pts,blend045_decision_margin,blend045_points,blend045_second_prediction,blend045_second_pred_home,blend045_second_pred_away,blend045_second_expected_pts,blend05_pred_home,blend05_pred_away,blend05_prediction,blend05_expected_pts,blend05_decision_margin,blend05_points,blend05_second_prediction,blend05_second_pred_home,blend05_second_pred_away,blend05_second_expected_pts,blend055_pred_home,blend055_pred_away,blend055_prediction,blend055_expected_pts,blend055_decision_margin,blend055_points,blend055_second_prediction,blend055_second_pred_home,blend055_second_pred_away,blend055_second_expected_pts,blend06_pred_home,blend06_pred_away,blend06_prediction,blend06_expected_pts,blend06_decision_margin,blend06_points,blend06_second_prediction,blend06_second_pred_home,blend06_second_pred_away,blend06_second_expected_pts,blend065_pred_home,blend065_pred_away,blend065_prediction,blend065_expected_pts,blend065_decision_margin,blend065_points,blend065_second_prediction,blend065_second_pred_home,blend065_second_pred_away,blend065_second_expected_pts,blend07_pred_home,blend07_pred_away,blend07_prediction,blend07_expected_pts,blend07_decision_margin,blend07_points,blend07_second_prediction,blend07_second_pred_home,blend07_second_pred_away,blend07_second_expected_pts,blend075_pred_home,blend075_pred_away,blend075_prediction,blend075_expected_pts,blend075_decision_margin,blend075_points,blend075_second_prediction,blend075_second_pred_home,blend075_second_pred_away,blend075_second_expected_pts,blend08_pred_home,blend08_pred_away,blend08_prediction,blend08_expected_pts,blend08_decision_margin,blend08_points,blend08_second_prediction,blend08_second_pred_home,blend08_second_pred_away,blend08_second_expected_pts,blend085_pred_home,blend085_pred_away,blend085_prediction,blend085_expected_pts,blend085_decision_margin,blend085_points,blend085_second_prediction,blend085_second_pred_home,blend085_second_pred_away,blend085_second_expected_pts,blend09_pred_home,blend09_pred_away,blend09_prediction,blend09_expected_pts,blend09_decision_margin,blend09_points,blend09_second_prediction,blend09_second_pred_home,blend09_second_pred_away,blend09_second_expected_pts,blend095_pred_home,blend095_pred_away,blend095_prediction,blend095_expected_pts,blend095_decision_margin,blend095_points,blend095_second_prediction,blend095_second_pred_home,blend095_second_pred_away,blend095_second_expected_pts,blend10_pred_home,blend10_pred_away,blend10_prediction,blend10_expected_pts,blend10_decision_margin,blend10_points,blend10_second_prediction,blend10_second_pred_home,blend10_second_pred_away,blend10_second_expected_pts
2010,2010-06-13T12:00:00+01:00,G,8,Germany,Australia,4,0,0.544643,0.254177,0.20118,1.6072,0.8718,0.638636,0.238362,0.123002,0.093993,home,home,False,-0.093993,0.015815,0.078178,2,0,2-0,0.855426,0.013885,2,1,2-1,0.841542,1,2.0,0.0,2-0,1.003327,0.016286,1.0,2-1,2.0,1.0,0.987041,2.0,0.0,2-0,0.995943,0.016166,1.0,2-1,2.0,1.0,0.979777,2.0,0.0,2-0,0.98856,0.016046,1.0,2-1,2.0,1.0,0.972514,2.0,0.0,2-0,0.981176,0.015926,1.0,2-1,2.0,1.0,0.96525,2.0,0.0,2-0,0.973793,0.015806,1.0,2-1,2.0,1.0,0.957987,2.0,0.0,2-0,0.96641,0.015686,1.0,2-1,2.0,1.0,0.950723,2.0,0.0,2-0,0.959026,0.015566,1.0,2-1,2.0,1.0,0.94346,2.0,0.0,2-0,0.951643,0.015447,1.0,2-1,2.0,1.0,0.936196,2.0,0.0,2-0,0.94426,0.015327,1.0,2-1,2.0,1.0,0.928933,2.0,0.0,2-0,0.936876,0.015207,1.0,2-1,2.0,1.0,0.921669,2.0,0.0,2-0,0.929493,0.015087,1.0,2-1,2.0,1.0,0.914406,2.0,0.0,2-0,0.92211,0.014967,1.0,2-1,2.0,1.0,0.907142,2.0,0.0,2-0,0.914726,0.014847,1.0,2-1,2.0,1.0,0.899879,2.0,0.0,2-0,0.907343,0.014728,1.0,2-1,2.0,1.0,0.892615,2.0,0.0,2-0,0.899959,0.014608,1.0,2-1,2.0,1.0,0.885352,2.0,0.0,2-0,0.892576,0.014488,1.0,2-1,2.0,1.0,0.878088,2.0,0.0,2-0,0.885193,0.014368,1.0,2-1,2.0,1.0,0.870825,2.0,0.0,2-0,0.877809,0.014248,1.0,2-1,2.0,1.0,0.863561,2.0,0.0,2-0,0.870426,0.014128,1.0,2-1,2.0,1.0,0.856298,2.0,0.0,2-0,0.863043,0.014008,1.0,2-1,2.0,1.0,0.849034,2.0,0.0,2-0,0.855659,0.013889,1.0,2-1,2.0,1.0,0.841771
2010,2010-06-14T05:00:00+01:00,G,9,Netherlands,Denmark,2,0,0.549969,0.267776,0.182255,1.4903,0.7364,0.634828,0.234732,0.13044,0.084859,home,home,False,-0.084859,0.033044,0.051815,2,0,2-0,0.877723,0.011008,1,0,1-0,0.866716,3,2.0,0.0,2-0,1.01332,0.012708,3.0,1-0,1.0,0.0,1.000611,2.0,0.0,2-0,1.006547,0.012623,3.0,1-0,1.0,0.0,0.993924,2.0,0.0,2-0,0.999774,0.012538,3.0,1-0,1.0,0.0,0.987236,2.0,0.0,2-0,0.993002,0.012453,3.0,1-0,1.0,0.0,0.980548,2.0,0.0,2-0,0.986229,0.012368,3.0,1-0,1.0,0.0,0.973861,2.0,0.0,2-0,0.979456,0.012283,3.0,1-0,1.0,0.0,0.967173,2.0,0.0,2-0,0.972684,0.012198,3.0,1-0,1.0,0.0,0.960485,2.0,0.0,2-0,0.965911,0.012113,3.0,1-0,1.0,0.0,0.953798,2.0,0.0,2-0,0.959138,0.012029,3.0,1-0,1.0,0.0,0.94711,2.0,0.0,2-0,0.952366,0.011944,3.0,1-0,1.0,0.0,0.940422,2.0,0.0,2-0,0.945593,0.011859,3.0,1-0,1.0,0.0,0.933734,2.0,0.0,2-0,0.938821,0.011774,3.0,1-0,1.0,0.0,0.927047,2.0,0.0,2-0,0.932048,0.011689,3.0,1-0,1.0,0.0,0.920359,2.0,0.0,2-0,0.925275,0.011604,3.0,1-0,1.0,0.0,0.913671,2.0,0.0,2-0,0.918503,0.011519,3.0,1-0,1.0,0.0,0.906984,2.0,0.0,2-0,0.91173,0.011434,3.0,1-0,1.0,0.0,0.900296,2.0,0.0,2-0,0.904957,0.011349,3.0,1-0,1.0,0.0,0.893608,2.0,0.0,2-0,0.898185,0.011264,3.0,1-0,1.0,0.0,0.886921,2.0,0.0,2-0,0.891412,0.011179,3.0,1-0,1.0,0.0,0.880233,2.0,0.0,2-0,0.884639,0.011094,3.0,1-0,1.0,0.0,0.873545,2.0,0.0,2-0,0.877867,0.011009,3.0,1-0,1.0,0.0,0.866857
2010,2010-06-14T08:00:00+01:00,G,10,Japan,Cameroon,1,0,0.306861,0.278759,0.41438,1.0954,1.3181,0.251513,0.303966,0.444522,0.055348,away,away,False,0.055348,-0.025206,-0.030142,1,2,1-2,0.66243,0.007414,0,2,0-2,0.655016,0,1.0,2.0,1-2,0.710679,0.007954,0.0,0-2,0.0,2.0,0.702725,1.0,2.0,1-2,0.708269,0.007927,0.0,0-2,0.0,2.0,0.700343,1.0,2.0,1-2,0.70586,0.0079,0.0,0-2,0.0,2.0,0.69796,1.0,2.0,1-2,0.703451,0.007873,0.0,0-2,0.0,2.0,0.695578,1.0,2.0,1-2,0.701041,0.007846,0.0,0-2,0.0,2.0,0.693195,1.0,2.0,1-2,0.698632,0.007819,0.0,0-2,0.0,2.0,0.690813,1.0,2.0,1-2,0.696222,0.007792,0.0,0-2,0.0,2.0,0.68843,1.0,2.0,1-2,0.693813,0.007765,0.0,0-2,0.0,2.0,0.686048,1.0,2.0,1-2,0.691403,0.007738,0.0,0-2,0.0,2.0,0.683665,1.0,2.0,1-2,0.688994,0.007711,0.0,0-2,0.0,2.0,0.681283,1.0,2.0,1-2,0.686584,0.007684,0.0,0-2,0.0,2.0,0.6789,1.0,2.0,1-2,0.684175,0.007657,0.0,0-2,0.0,2.0,0.676517,1.0,2.0,1-2,0.681765,0.00763,0.0,0-2,0.0,2.0,0.674135,1.0,2.0,1-2,0.679356,0.007603,0.0,0-2,0.0,2.0,0.671752,1.0,2.0,1-2,0.676946,0.007576,0.0,0-2,0.0,2.0,0.66937,1.0,2.0,1-2,0.674537,0.007549,0.0,0-2,0.0,2.0,0.666987,1.0,2.0,1-2,0.672127,0.007522,0.0,0-2,0.0,2.0,0.664605,1.0,2.0,1-2,0.669718,0.007495,0.0,0-2,0.0,2.0,0.662222,1.0,2.0,1-2,0.667308,0.007468,0.0,0-2,0.0,2.0,0.65984,1.0,2.0,1-2,0.664899,0.007442,0.0,0-2,0.0,2.0,0.657457,1.0,2.0,1-2,0.66249,0.007415,0.0,0-2,0.0,2.0,0.655075
2010,2010-06-14T12:00:00+01:00,G,11,Italy,Paraguay,1,1,0.426773,0.313434,0.259793,1.1311,0.8143,0.449685,0.307648,0.242667,0.022912,home,home,False,-0.022912,0.005786,0.017126,1,0,1-0,0.744832,0.060749,2,0,2-0,0.684082,0,1.0,0.0,1-0,0.784841,0.064012,0.0,2-0,2.0,0.0,0.720828,1.0,0.0,1-0,0.782841,0.063849,0.0,2-0,2.0,0.0,0.718992,1.0,0.0,1-0,0.780842,0.063686,0.0,2-0,2.0,0.0,0.717155,1.0,0.0,1-0,0.778842,0.063523,0.0,2-0,2.0,0.0,0.715319,1.0,0.0,1-0,0.776843,0.06336,0.0,2-0,2.0,0.0,0.713483,1.0,0.0,1-0,0.774843,0.063197,0.0,2-0,2.0,0.0,0.711646,1.0,0.0,1-0,0.772844,0.063034,0.0,2-0,2.0,0.0,0.70981,1.0,0.0,1-0,0.770844,0.062871,0.0,2-0,2.0,0.0,0.707974,1.0,0.0,1-0,0.768845,0.062708,0.0,2-0,2.0,0.0,0.706137,1.0,0.0,1-0,0.766845,0.062545,0.0,2-0,2.0,0.0,0.704301,1.0,0.0,1-0,0.764846,0.062382,0.0,2-0,2.0,0.0,0.702464,1.0,0.0,1-0,0.762847,0.062218,0.0,2-0,2.0,0.0,0.700628,1.0,0.0,1-0,0.760847,0.062055,0.0,2-0,2.0,0.0,0.698792,1.0,0.0,1-0,0.758848,0.061892,0.0,2-0,2.0,0.0,0.696955,1.0,0.0,1-0,0.756848,0.061729,0.0,2-0,2.0,0.0,0.695119,1.0,0.0,1-0,0.754849,0.061566,0.0,2-0,2.0,0.0,0.693283,1.0,0.0,1-0,0.752849,0.061403,0.0,2-0,2.0,0.0,0.691446,1.0,0.0,1-0,0.75085,0.06124,0.0,2-0,2.0,0.0,0.68961,1.0,0.0,1-0,0.74885,0.061077,0.0,2-0,2.0,0.0,0.687773,1.0,0.0,1-0,0.746851,0.060914,0.0,2-0,2.0,0.0,0.685937,1.0,0.0,1-0,0.744851,0.060751,0.0,2-0,2.0,0.0,0.684101
2010,2010-06-15T05:00:00+01:00,G,12,New Zealand,Slovakia,1,1,0.092705,0.178511,0.728785,0.6435,2.1997,0.115664,0.24389,0.640446,0.088338,away,away,False,-0.022959,-0.065379,0.088338,0,2,0-2,1.099822,0.050238,1,2,1-2,1.049584,0,0.0,2.0,0-2,0.968423,0.044236,0.0,1-2,1.0,2.0,0.924187,0.0,2.0,0-2,0.975102,0.044541,0.0,1-2,1.0,2.0,0.930561,0.0,2.0,0-2,0.981781,0.044846,0.0,1-2,1.0,2.0,0.936935,0.0,2.0,0-2,0.98846,0.045151,0.0,1-2,1.0,2.0,0.943309,0.0,2.0,0-2,0.995139,0.045456,0.0,1-2,1.0,2.0,0.949682,0.0,2.0,0-2,1.001817,0.045761,0.0,1-2,1.0,2.0,0.956056,0.0,2.0,0-2,1.008496,0.046066,0.0,1-2,1.0,2.0,0.96243,0.0,2.0,0-2,1.015175,0.046371,0.0,1-2,1.0,2.0,0.968804,0.0,2.0,0-2,1.021854,0.046676,0.0,1-2,1.0,2.0,0.975178,0.0,2.0,0-2,1.028533,0.046981,0.0,1-2,1.0,2.0,0.981551,0.0,2.0,0-2,1.035212,0.047287,0.0,1-2,1.0,2.0,0.987925,0.0,2.0,0-2,1.041891,0.047592,0.0,1-2,1.0,2.0,0.994299,0.0,2.0,0-2,1.048569,0.047897,0.0,1-2,1.0,2.0,1.000673,0.0,2.0,0-2,1.055248,0.048202,0.0,1-2,1.0,2.0,1.007046,0.0,2.0,0-2,1.061927,0.048507,0.0,1-2,1.0,2.0,1.01342,0.0,2.0,0-2,1.068606,0.048812,0.0,1-2,1.0,2.0,1.019794,0.0,2.0,0-2,1.075285,0.049117,0.0,1-2,1.0,2.0,1.026168,0.0,2.0,0-2,1.081964,0.049422,0.0,1-2,1.0,2.0,1.032542,0.0,2.0,0-2,1.088642,0.049727,0.0,1-2,1.0,2.0,1.038915,0.0,2.0,0-2,1.095321,0.050032,0.0,1-2,1.0,2.0,1.045289,0.0,2.0,0-2,1.102,0.050337,0.0,1-2,1.0,2.0,1.051663
2010,2010-06-15T08:00:00+01:00,G,13,Ivory Coast,Portugal,0,0,0.260492,0.256747,0.482761,1.0851,1.5688,0.251031,0.300266,0.448703,0.043519,away,away,False,0.009461,-0.043519,0.034058,1,2,1-2,0.757189,0.007373,0,2,0-2,0.749816,0,1.0,2.0,1-2,0.703945,0.006854,0.0,0-2,0.0,2.0,0.69709,1.0,2.0,1-2,0.706616,0.00688,0.0,0-2,0.0,2.0,0.699736,1.0,2.0,1-2,0.709288,0.006906,0.0,0-2,0.0,2.0,0.702382,1.0,2.0,1-2,0.71196,0.006932,0.0,0-2,0.0,2.0,0.705027,1.0,2.0,1-2,0.714631,0.006958,0.0,0-2,0.0,2.0,0.707673,1.0,2.0,1-2,0.717303,0.006984,0.0,0-2,0.0,2.0,0.710318,1.0,2.0,1-2,0.719974,0.007011,0.0,0-2,0.0,2.0,0.712964,1.0,2.0,1-2,0.722646,0.007037,0.0,0-2,0.0,2.0,0.715609,1.0,2.0,1-2,0.725317,0.007063,0.0,0-2,0.0,2.0,0.718255,1.0,2.0,1-2,0.727989,0.007089,0.0,0-2,0.0,2.0,0.7209,1.0,2.0,1-2,0.73066,0.007115,0.0,0-2,0.0,2.0,0.723546,1.0,2.0,1-2,0.733332,0.007141,0.0,0-2,0.0,2.0,0.726191,1.0,2.0,1-2,0.736004,0.007167,0.0,0-2,0.0,2.0,0.728837,1.0,2.0,1-2,0.738675,0.007193,0.0,0-2,0.0,2.0,0.731483,1.0,2.0,1-2,0.741347,0.007219,0.0,0-2,0.0,2.0,0.734128,1.0,2.0,1-2,0.744018,0.007245,0.0,0-2,0.0,2.0,0.736774,1.0,2.0,1-2,0.74669,0.007271,0.0,0-2,0.0,2.0,0.739419,1.0,2.0,1-2,0.749361,0.007297,0.0,0-2,0.0,2.0,0.742065,1.0,2.0,1-2,0.752033,0.007323,0.0,0-2,0.0,2.0,0.74471,1.0,2.0,1-2,0.754705,0.007349,0.0,0-2,0.0,2.0,0.747356,1.0,2.0,1-2,0.757376,0.007375,0.0,0-2,0.0,2.0,0.750001
2010,2010-06-15T12:00:00+01:00,G,14,Brazil,North Korea,2,1,0.849916,0.119973,0.03011,2.4856,0.306,0.883877,0.09117,0.024953,0.033961,home,home,False,-0.033961,0.028803,0.005158,2,0,2-0,1.283255,0.067549,3,0,3-0,1.215706,2,2.0,0.0,2-0,1.340033,0.070538,2.0,3-0,3.0,0.0,1.269496,2.0,0.0,2-0,1.337459,0.070402,2.0,3-0,3.0,0.0,1.267057,2.0,0.0,2-0,1.334884,0.070267,2.0,3-0,3.0,0.0,1.264618,2.0,0.0,2-0,1.33231,0.070131,2.0,3-0,3.0,0.0,1.262179,2.0,0.0,2-0,1.329736,0.069996,2.0,3-0,3.0,0.0,1.25974,2.0,0.0,2-0,1.327161,0.06986,2.0,3-0,3.0,0.0,1.257301,2.0,0.0,2-0,1.324587,0.069725,2.0,3-0,3.0,0.0,1.254862,2.0,0.0,2-0,1.322013,0.069589,2.0,3-0,3.0,0.0,1.252424,2.0,0.0,2-0,1.319438,0.069453,2.0,3-0,3.0,0.0,1.249985,2.0,0.0,2-0,1.316864,0.069318,2.0,3-0,3.0,0.0,1.247546,2.0,0.0,2-0,1.314289,0.069182,2.0,3-0,3.0,0.0,1.245107,2.0,0.0,2-0,1.311715,0.069047,2.0,3-0,3.0,0.0,1.242668,2.0,0.0,2-0,1.309141,0.068911,2.0,3-0,3.0,0.0,1.240229,2.0,0.0,2-0,1.306566,0.068776,2.0,3-0,3.0,0.0,1.23779,2.0,0.0,2-0,1.303992,0.06864,2.0,3-0,3.0,0.0,1.235352,2.0,0.0,2-0,1.301418,0.068505,2.0,3-0,3.0,0.0,1.232913,2.0,0.0,2-0,1.298843,0.068369,2.0,3-0,3.0,0.0,1.230474,2.0,0.0,2-0,1.296269,0.068234,2.0,3-0,3.0,0.0,1.228035,2.0,0.0,2-0,1.293694,0.068098,2.0,3-0,3.0,0.0,1.225596,2.0,0.0,2-0,1.29112,0.067963,2.0,3-0,3.0,0.0,1.223157,2.0,0.0,2-0,1.288546,0.067827,2.0,3-0,3.0,0.0,1.220718
2010,2010-06-16T05:00:00+01:00,G,15,Honduras,Chile,0,1,0.313562,0.290163,0.396275,1.0501,1.2168,0.155931,0.260625,0.583444,0.187169,away,away,False,0.157631,0.029538,-0.187169,0,1,0-1,0.64316,0.009066,1,2,1-2,0.634094,3,0.0,1.0,0-1,0.946991,0.013348,3.0,1-2,1.0,2.0,0.933643,0.0,1.0,0-1,0.931801,0.013134,3.0,1-2,1.0,2.0,0.918667,0.0,1.0,0-1,0.916611,0.01292,3.0,1-2,1.0,2.0,0.903691,0.0,1.0,0-1,0.901421,0.012706,3.0,1-2,1.0,2.0,0.888716,0.0,1.0,0-1,0.886232,0.012492,3.0,1-2,1.0,2.0,0.87374,0.0,1.0,0-1,0.871042,0.012278,3.0,1-2,1.0,2.0,0.858764,0.0,1.0,0-1,0.855852,0.012064,3.0,1-2,1.0,2.0,0.843789,0.0,1.0,0-1,0.840662,0.011849,3.0,1-2,1.0,2.0,0.828813,0.0,1.0,0-1,0.825473,0.011635,3.0,1-2,1.0,2.0,0.813837,0.0,1.0,0-1,0.810283,0.011421,3.0,1-2,1.0,2.0,0.798862,0.0,1.0,0-1,0.795093,0.011207,3.0,1-2,1.0,2.0,0.783886,0.0,1.0,0-1,0.779903,0.010993,3.0,1-2,1.0,2.0,0.76891,0.0,1.0,0-1,0.764714,0.010779,3.0,1-2,1.0,2.0,0.753935,0.0,1.0,0-1,0.749524,0.010565,3.0,1-2,1.0,2.0,0.738959,0.0,1.0,0-1,0.734334,0.010351,3.0,1-2,1.0,2.0,0.723983,0.0,1.0,0-1,0.719144,0.010137,3.0,1-2,1.0,2.0,0.709008,0.0,1.0,0-1,0.703955,0.009922,3.0,1-2,1.0,2.0,0.694032,0.0,1.0,0-1,0.688765,0.009708,3.0,1-2,1.0,2.0,0.679056,0.0,1.0,0-1,0.673575,0.009494,3.0,1-2,1.0,2.0,0.664081,0.0,1.0,0-1,0.658385,0.00928,3.0,1-2,1.0,2.0,0.649105,0.0,1.0,0-1,0.643195,0.009066,3.0,1-2,1.0,2.0,0.634129
2010,2010-06-16T08:00:00+01:00,G,16,Spain,Switzerland,0,1,0.6422,0.226597,0.131204,1.7946,0.6683,0.757503,0.177418,0.065079,0.115303,home,home,False,-0.115303,0.049179,0.066124,2,0,2-0,1.007885,0.04551,2,1,2-1,0.962375,0,2.0,0.0,2-0,1.189501,0.053711,0.0,2-1,2.0,1.0,1.13579,2.0,0.0,2-0,1.180448,0.053302,0.0,2-1,2.0,1.0,1.127146,2.0,0.0,2-0,1.171395,0.052893,0.0,2-1,2.0,1.0,1.118501,2.0,0.0,2-0,1.162342,0.052484,0.0,2-1,2.0,1.0,1.109857,2.0,0.0,2-0,1.153289,0.052076,0.0,2-1,2.0,1.0,1.101213,2.0,0.0,2-0,1.144236,0.051667,0.0,2-1,2.0,1.0,1.092569,2.0,0.0,2-0,1.135183,0.051258,0.0,2-1,2.0,1.0,1.083925,2.0,0.0,2-0,1.12613,0.050849,0.0,2-1,2.0,1.0,1.07528,2.0,0.0,2-0,1.117077,0.05044,0.0,2-1,2.0,1.0,1.066636,2.0,0.0,2-0,1.108024,0.050032,0.0,2-1,2.0,1.0,1.057992,2.0,0.0,2-0,1.098971,0.049623,0.0,2-1,2.0,1.0,1.049348,2.0,0.0,2-0,1.089918,0.049214,0.0,2-1,2.0,1.0,1.040704,2.0,0.0,2-0,1.080865,0.048805,0.0,2-1,2.0,1.0,1.032059,2.0,0.0,2-0,1.071812,0.048397,0.0,2-1,2.0,1.0,1.023415,2.0,0.0,2-0,1.062759,0.047988,0.0,2-1,2.0,1.0,1.014771,2.0,0.0,2-0,1.053706,0.047579,0.0,2-1,2.0,1.0,1.006127,2.0,0.0,2-0,1.044653,0.04717,0.0,2-1,2.0,1.0,0.997482,2.0,0.0,2-0,1.0356,0.046761,0.0,2-1,2.0,1.0,0.988838,2.0,0.0,2-0,1.026547,0.046353,0.0,2-1,2.0,1.0,0.980194,2.0,0.0,2-0,1.017494,0.045944,0.0,2-1,2.0,1.0,0.97155,2.0,0.0,2-0,1.008441,0.045535,0.0,2-1,2.0,1.0,0.962906
2010,2010-06-16T12:00:00+01:00,G,17,South Africa,Uruguay,0,3,0.170885,0.257909,0.571206,0.7289,1.5648,0.288364,0.306791,0.404845,0.166362,away,away,False,-0.117479,-0.048882,0.166362,0,2,0-2,0.908147,0.025919,0,1,0-1,0.882228,1,0.0,2.0,0-2,0.643798,0.018374,1.0,0-1,0.0,1.0,0.625423,0.0,2.0,0-2,0.657026,0.018752,1.0,0-1,0.0,1.0,0.638274,0.0,2.0,0-2,0.670253,0.019129,1.0,0-1,0.0,1.0,0.651124,0.0,2.0,0-2,0.683481,0.019507,1.0,0-1,0.0,1.0,0.663974,0.0,2.0,0-2,0.696709,0.019884,1.0,0-1,0.0,1.0,0.676824,0.0,2.0,0-2,0.709936,0.020262,1.0,0-1,0.0,1.0,0.689674,0.0,2.0,0-2,0.723164,0.02064,1.0,0-1,0.0,1.0,0.702525,0.0,2.0,0-2,0.736392,0.021017,1.0,0-1,0.0,1.0,0.715375,0.0,2.0,0-2,0.74962,0.021395,1.0,0-1,0.0,1.0,0.728225,0.0,2.0,0-2,0.762847,0.021772,1.0,0-1,0.0,1.0,0.741075,0.0,2.0,0-2,0.776075,0.02215,1.0,0-1,0.0,1.0,0.753925,0.0,2.0,0-2,0.789303,0.022527,1.0,0-1,0.0,1.0,0.766776,0.0,2.0,0-2,0.80253,0.022905,1.0,0-1,0.0,1.0,0.779626,0.0,2.0,0-2,0.815758,0.023282,1.0,0-1,0.0,1.0,0.792476,0.0,2.0,0-2,0.828986,0.02366,1.0,0-1,0.0,1.0,0.805326,0.0,2.0,0-2,0.842214,0.024037,1.0,0-1,0.0,1.0,0.818176,0.0,2.0,0-2,0.855441,0.024415,1.0,0-1,0.0,1.0,0.831027,0.0,2.0,0-2,0.868669,0.024792,1.0,0-1,0.0,1.0,0.843877,0.0,2.0,0-2,0.881897,0.02517,1.0,0-1,0.0,1.0,0.856727,0.0,2.0,0-2,0.895124,0.025547,1.0,0-1,0.0,1.0,0.869577,0.0,2.0,0-2,0.908352,0.025925,1.0,0-1,0.0,1.0,0.882427
2010,2010-06-17T12:00:00+01:00,G,18,France,Mexico,0,2,0.38054,0.305838,0.313622,1.1048,0.9748,0.449208,0.300782,0.250009,0.068669,home,home,False,-0.068669,0.005056,0.063613,1,0,1-0,0.651299,0.043875,2,0,2-0,0.607424,0,1.0,0.0,1-0,0.768849,0.051794,0.0,2-0,2.0,0.0,0.717055,1.0,0.0,1-0,0.762973,0.051398,0.0,2-0,2.0,0.0,0.711575,1.0,0.0,1-0,0.757096,0.051002,0.0,2-0,2.0,0.0,0.706094,1.0,0.0,1-0,0.75122,0.050606,0.0,2-0,2.0,0.0,0.700613,1.0,0.0,1-0,0.745343,0.050211,0.0,2-0,2.0,0.0,0.695133,1.0,0.0,1-0,0.739467,0.049815,0.0,2-0,2.0,0.0,0.689652,1.0,0.0,1-0,0.73359,0.049419,0.0,2-0,2.0,0.0,0.684171,1.0,0.0,1-0,0.727714,0.049023,0.0,2-0,2.0,0.0,0.678691,1.0,0.0,1-0,0.721837,0.048627,0.0,2-0,2.0,0.0,0.67321,1.0,0.0,1-0,0.71596,0.048231,0.0,2-0,2.0,0.0,0.667729,1.0,0.0,1-0,0.710084,0.047835,0.0,2-0,2.0,0.0,0.662249,1.0,0.0,1-0,0.704207,0.047439,0.0,2-0,2.0,0.0,0.656768,1.0,0.0,1-0,0.698331,0.047044,0.0,2-0,2.0,0.0,0.651287,1.0,0.0,1-0,0.692454,0.046648,0.0,2-0,2.0,0.0,0.645807,1.0,0.0,1-0,0.686578,0.046252,0.0,2-0,2.0,0.0,0.640326,1.0,0.0,1-0,0.680701,0.045856,0.0,2-0,2.0,0.0,0.634845,1.0,0.0,1-0,0.674825,0.04546,0.0,2-0,2.0,0.0,0.629365,1.0,0.0,1-0,0.668948,0.045064,0.0,2-0,2.0,0.0,0.623884,1.0,0.0,1-0,0.663071,0.044668,0.0,2-0,2.0,0.0,0.618403,1.0,0.0,1-0,0.657195,0.044272,0.0,2-0,2.0,0.0,0.612922,1.0,0.0,1-0,0.651318,0.043876,0.0,2-0,2.0,0.0,0.607442
