year,game_id,lh_raw,la_raw,market_total,p_home,p_draw,p_away,actual_home,actual_away,rho
2014,44,0.8653600815539342,1.2059844954905747,3.0016188150030376,0.17014403956905744,0.23124699501666895,0.5986089654138077,0,0,-0.0318514961972748
2014,45,0.9762156031749204,2.0108462539501804,2.66604350165088,0.10939688781231054,0.3058583002964785,0.5847448118907426,0,1,-0.0318514961972748
2014,46,1.3972968353191224,0.7533202935971876,3.5155129029833394,0.550783273640464,0.19664813430738345,0.25256859205165005,2,1,-0.0318514961972748
2014,47,0.9856779640556147,1.456662099528539,2.758566808226382,0.20435406140511408,0.2669421409198061,0.5287037976755701,0,1,-0.0318514961972748
2014,48,0.6096257062225455,1.575052457944293,2.441139902813155,0.25836953828418296,0.2591091008021393,0.48252136091319237,1,1,-0.0318514961972748
2014,49,1.9252533540499732,0.8034671715447362,2.818761665705417,0.639937728092864,0.21288207729421668,0.14718019461246062,1,1,-0.0318514961972748
2014,50,1.0606584654555473,1.0724354366219884,2.293263256094026,0.45134126760247245,0.2870479272924556,0.2616108051055728,2,0,-0.0318514961972748
2014,51,1.3779924507465782,0.8918200511332464,2.4080656596552164,0.45367660959058675,0.28899946191882103,0.2573239284910935,2,1,-0.0318514961972748
2014,52,0.72269014097917,1.0547911465767053,2.0103359766674327,0.36048425848764365,0.309795395202874,0.32972034630996616,1,1,-0.0318514961972748
2014,53,1.2860847519210665,0.6883004147562936,2.7967108876742635,0.6900274120116716,0.20357819273740999,0.10639439525047392,2,0,-0.0318514961972748
2014,54,2.4781605958924247,0.6886957706761077,3.002842843183305,0.7447725148440314,0.16822014730149334,0.08700733785401002,2,1,-0.0318514961972748
2014,55,1.5466707328393552,0.7560157349109704,2.7817149880966388,0.6238369042140245,0.23079716378219792,0.14536593200425055,1,0,-0.0318514961972748
2014,56,1.273252456834926,1.1772374341813892,2.3470480496645005,0.48359511411683753,0.28253076122027826,0.23387412466240562,2,1,-0.0318514961972748
2014,57,1.1208558928556476,1.2899029388985437,2.386672848893084,0.3446476971337818,0.30814287277456043,0.3472094300921408,0,1,-0.0318514961972748
2014,58,1.4697964402154104,0.6899674699150992,2.3880963535585966,0.5518903401288938,0.2548817388233449,0.1932279210482439,2,1,-0.0318514961972748
2014,59,1.942866370432732,0.8525849354760818,2.394485766554905,0.4888899195980085,0.2863130640582385,0.22479701634423557,1,0,-0.0318514961972748
2014,60,1.8047130109205476,0.5776347381321877,2.489878270114405,0.6397781704841407,0.2296243922766033,0.1305974372388022,0,0,-0.0318514961972748
2014,61,1.919961913867045,1.0850745023344435,2.2386331568080604,0.36671672611556494,0.3041929793898299,0.32909029449508514,1,7,-0.0318514961972748
2014,62,1.1000211762016037,1.250487758467316,2.231343902942399,0.31499806098821576,0.29969391302350007,0.38530802598876945,0,0,-0.0318514961972748
2014,63,1.4902099058021363,0.8864589022074174,2.928735939430375,0.44925692552305974,0.26091998800628663,0.289823086471157,0,3,-0.0318514961972748
2014,64,1.3464864838652382,1.611107845053473,2.2721499375111613,0.41206388109011505,0.2972202939222997,0.29071582498808013,1,0,-0.0318514961972748
2018,1,1.7990768693771222,0.8321492643401583,2.4127210047837275,0.6730145617503276,0.22271344114149974,0.10427199710769568,5,0,-0.06123942400174018
2018,2,0.8017033260695253,1.30650250729492,2.365712766343145,0.11071681916656109,0.23613099323303663,0.6531521875999271,0,1,-0.06123942400174018
2018,3,0.783642150642173,0.7121341614118373,1.9702091409698068,0.43739193540317667,0.32877146364496085,0.23383660095136896,0,1,-0.06123942400174018
2018,4,0.8479364206588903,1.3206615244959876,2.365757373327559,0.22280481857079387,0.296395136249419,0.48080004518027447,3,3,-0.06123942400174018
2018,5,1.8339322267329552,0.7212109371546501,2.956967629076672,0.7798647629706356,0.13419266383025483,0.0859425731996018,2,1,-0.06123942400174018
2018,6,2.335572144098603,0.6636985133372013,2.7997213737727216,0.7385204965414158,0.1791672093385101,0.08231229411957189,1,1,-0.06123942400174018
2018,7,1.0392421574149149,0.9029662813518815,2.003811235317829,0.2628169996543864,0.31433478327002706,0.42284821707509634,0,1,-0.06123942400174018
2018,8,1.1774776418337622,0.7232191025423306,2.39446673867593,0.5841026596667754,0.25709279023681414,0.15880455009592154,2,0,-0.06123942400174018
2018,9,0.908801744378192,1.305239252719414,2.241427078825148,0.18117962872393867,0.2855455282781644,0.5332748429974111,0,1,-0.06123942400174018
2018,10,1.942709220135697,0.8919737411784163,3.083586871155898,0.6598519120566306,0.21102201099453052,0.12912607694932177,0,1,-0.06123942400174018
2018,11,1.699548185289366,0.6778860067595484,2.6049140694384065,0.6675581209301366,0.21895681034917983,0.11348506872116604,1,1,-0.06123942400174018
2018,12,1.485629192268754,0.7964347315595178,2.1339893088043365,0.4303237710282305,0.31952776729537213,0.250148461676884,1,0,-0.06123942400174018
2018,13,2.023294658024262,0.6423965387881606,3.0406487447022124,0.8134695857301344,0.1381121476360821,0.04841826663425608,3,0,-0.06123942400174018
2018,14,0.5968967293943781,1.4807195090141276,2.3927225646717427,0.1094321556664899,0.22787605285191365,0.6626917914811206,1,2,-0.06123942400174018
2018,15,1.531846678604473,0.6533632156054717,2.21692429196218,0.520914763689262,0.2900527658491644,0.18903247046109023,1,2,-0.06123942400174018
2018,16,1.1015734029366835,1.0114034045510771,2.252538874319042,0.3927244654526253,0.31580942097405923,0.2914661135728206,1,2,-0.06123942400174018
2018,17,0.9405770082783906,0.9618945571013999,2.241427078825148,0.49963545760678496,0.2758968938985912,0.2244676484941265,3,1,-0.06123942400174018
2018,18,1.1536579220361374,0.675056318914243,2.469425496067545,0.5771172857709334,0.26354475186823845,0.15933796236132272,1,0,-0.06123942400174018
2018,19,2.49899627565828,0.6935654517249609,3.034187713814149,0.8070379435958938,0.1429218924986951,0.0500401639058556,1,0,-0.06123942400174018
2018,20,0.5234172802200536,1.5330958444933545,2.866639383226432,0.045704637675958136,0.13982563682974325,0.81446972549383,0,1,-0.06123942400174018
2018,21,1.4277251656692949,0.9138017200614734,2.257967330642229,0.5096374491567476,0.28286796467857533,0.20749458616516028,1,1,-0.06123942400174018
2018,22,1.1598723639840973,0.8202138317592682,2.302269480076466,0.6053840433949892,0.25110533811904434,0.1435106184854601,1,0,-0.06123942400174018
2018,23,1.4425145350972943,0.7240407043636068,2.346680371077681,0.4653777784545566,0.29623676196924564,0.23838545957570526,0,3,-0.06123942400174018
2018,24,2.178693112500879,0.49972737708130005,2.7648905663301164,0.8133899748296348,0.1408700012744904,0.0457400238954401,2,0,-0.06123942400174018
2018,25,1.1709624748175798,1.0793456164315371,2.1344352717445925,0.3255270597524123,0.31576365843241017,0.35870928181568523,2,0,-0.06123942400174018
2018,26,1.018186999628124,1.2328001500154306,2.2763253268728105,0.3545773660879339,0.3177648355398578,0.3276577983717077,1,2,-0.06123942400174018
2018,27,1.7148835770505935,0.7861565889074773,2.7770126892497884,0.7331881318880433,0.18778902955260768,0.07902283855983296,5,2,-0.06123942400174018
2018,28,0.9219677107398653,1.5194086602974015,2.586612094642233,0.17211768959221063,0.2534823149604383,0.5743999954478353,1,2,-0.06123942400174018
2018,29,1.6781944510782665,0.872143395821143,2.982264060695824,0.6673888254332001,0.20707011740697032,0.12554105715932215,2,1,-0.06123942400174018
2018,30,1.7470176475613919,0.4877455692507709,2.7594859428652443,0.8057142800460206,0.14695333928556223,0.04733238066794677,6,1,-0.06123942400174018
2018,31,0.9294215283403761,1.1578872033476038,2.1344352717445925,0.3070368567436837,0.3282655359035434,0.36469760735227996,2,2,-0.06123942400174018
2018,32,0.7743822569435818,1.3380534317259496,2.3990327083409784,0.27963521692622084,0.28046677572698736,0.4398980073462961,0,3,-0.06123942400174018
2018,33,1.4658238442203009,0.8795329439227473,2.357874686836716,0.354937539141444,0.31705163975665707,0.3280108211013973,3,0,-0.06123942400174018
2018,34,0.741702425288589,1.6398770733948458,2.3805131927507155,0.18155015003858968,0.2674221156932287,0.55102773426768,2,1,-0.06123942400174018
2018,35,1.5190137440592386,0.5706849526813293,3.22816334101674,0.7179985880143573,0.18814803205975908,0.09385337992541123,2,2,-0.06123942400174018
2018,36,0.6191439616224772,1.1643529712338572,2.6241418395147056,0.1519462362852436,0.2385522969549064,0.6095014667593667,1,1,-0.06123942400174018
2018,37,0.8082174053354968,1.453336112502313,2.516411037127225,0.3346353296927269,0.27597282417615376,0.3893918461316109,0,2,-0.06123942400174018
2018,38,0.8057598780893739,1.3113963572962974,2.243135544944213,0.18084236620412258,0.34949834214205483,0.4696592916533344,0,0,-0.06123942400174018
2018,39,0.9066157913801635,1.6013582650182328,2.5138718393475767,0.22102632164759708,0.24594657917113616,0.5330270991807688,1,2,-0.06123942400174018
2018,40,0.5294408587828531,1.7173446071635539,3.150320944838311,0.16037690217291325,0.18551784068063143,0.6541052571459787,1,2,-0.06123942400174018
2018,41,0.645537302747657,2.3170529648779072,3.395774870491095,0.04557090774178817,0.11355663702033646,0.8408724552382852,2,0,-0.06123942400174018
2018,42,1.1004768649152232,1.245610511831928,2.503006744431725,0.43822922704762796,0.2867269848683724,0.2750437880844975,0,3,-0.06123942400174018
2018,43,0.7131833040140689,2.1649262760658976,3.0124986995098726,0.12851596645265292,0.20720779173570655,0.6642762418121432,0,2,-0.06123942400174018
2018,44,1.2406395661701106,0.7134433964432847,2.3990327083409784,0.6096397007727825,0.2626946680450207,0.1276656311826817,2,2,-0.06123942400174018
2018,45,1.0968266919423106,1.48826602446996,2.4500018107989368,0.32793439459280105,0.30770819574624864,0.3643574096604515,0,1,-0.06123942400174018
2018,46,0.6024778440626881,1.1338305993571016,2.5968596040198064,0.18854519914590726,0.2546565382716786,0.5567982625829103,0,1,-0.06123942400174018
2018,47,1.1876282986175684,1.044317416024795,2.2763253268728105,0.3960823249252381,0.3408650847162238,0.26305259035904555,0,1,-0.06123942400174018
2018,48,0.8009316455443284,1.1564472117806037,2.5275731532981403,0.22112619585255733,0.2585153894953011,0.5203584146516413,1,2,-0.06123942400174018
2018,49,0.8853703071859637,1.234488693091629,2.283816008020608,0.4002049865676778,0.30992208145462463,0.2898729319772041,4,3,-0.06123942400174018
2018,50,1.0503124144900546,1.1666924195174309,2.033487584145447,0.3185065107147319,0.32615371202719706,0.3553397772575741,2,1,-0.06123942400174018
2018,51,1.8431250797796621,0.6392327607904617,2.671414167963693,0.61649331208941,0.23436587859053742,0.14914080931954643,1,1,-0.06123942400174018
2018,52,1.0724375264566501,0.9415398799897094,2.2763253268728105,0.4913351810927624,0.3007955948253332,0.20786922408240238,1,1,-0.06123942400174018
2018,53,2.0909910528929583,0.7252727577501793,2.752793243931508,0.659631440253261,0.2167430768652546,0.1236254828819724,2,0,-0.06123942400174018
2018,54,1.835908604056051,0.9407433928000014,2.846508397616197,0.6874341525364481,0.20379372609429547,0.10877212136973292,3,2,-0.06123942400174018
2018,55,1.012426658656623,1.0285756076138284,2.1848225026707877,0.28677181335557084,0.3286924473601444,0.3845357392837893,1,0,-0.06123942400174018
2018,56,0.8713582809144824,0.8248292255545978,2.243135544944213,0.23570685173537462,0.3109312127412936,0.4533619355238179,1,1,-0.06123942400174018
2018,57,1.0166669540904985,1.2437514458891084,2.163118335318591,0.20608208462582855,0.3097489079339584,0.48416900744069274,0,2,-0.06123942400174018
2018,58,1.771434971389178,0.924324081917514,2.7979829358561106,0.4589024538978308,0.2811514891206176,0.25994605698105866,1,2,-0.06123942400174018
2018,59,0.8012083096461642,1.2109939601352284,2.3056552120715885,0.18648810192566878,0.286812012250423,0.526699885824393,0,2,-0.06123942400174018
2018,60,0.8552555474121347,1.2203528222117466,2.2322675143505237,0.23661226318223694,0.30528044810719246,0.4581072887100674,2,2,-0.06123942400174018
2018,61,1.296508911810648,1.0980223491026029,2.500040506003,0.3734941787359769,0.3074875960767342,0.31901822518679424,1,0,-0.06123942400174018
2018,62,0.8050144503768789,1.1078537149985592,2.033487584145447,0.2513607399693068,0.3226999329359962,0.4259393270952035,2,1,-0.06123942400174018
2018,63,1.044317416024795,1.1876282986175684,3.08282112753163,0.4414360091230161,0.25595476106879256,0.3026092298076922,2,0,-0.06123942400174018
2018,64,1.2094206715603757,0.8464130199312644,2.095586324459044,0.4570758698676771,0.31243694134369504,0.2304871887891249,4,2,-0.06123942400174018
2022,1,0.6878655129773075,1.3201061889483843,2.39753644785099,0.1558190483669127,0.25889074092126324,0.5852902107122924,0,2,-0.01938374584367675
2022,2,1.2265569458158487,0.535876997115296,2.4086452153639963,0.7095151233404905,0.20470327266182514,0.08578160399815532,6,2,-0.01938374584367675
2022,3,0.8957583177112379,1.9876822036917656,2.2031647091915825,0.2625986988397812,0.3050436802746873,0.4323576208850377,0,2,-0.01938374584367675
2022,4,0.846022373684798,0.8677721475224514,2.366467516182531,0.39316649973473045,0.3084869272649883,0.29834657299978307,1,1,-0.01938374584367675
2022,5,2.39318023960251,0.39147067075059816,3.212219602058628,0.8773768267905694,0.09559087010577712,0.02703230310334346,1,2,-0.01938374584367675
2022,6,1.6262846283473549,0.6154293274720917,2.4920069265007214,0.6152696993500402,0.2449489900407144,0.13978131060875074,0,0,-0.01938374584367675
2022,7,1.1223509202172544,1.2886997091004588,2.3754081062723094,0.3867953814144318,0.3066023092930295,0.3066023092930295,0,0,-0.01938374584367675
2022,8,2.0238867455112306,0.6594762516648279,3.1434456570973826,0.8070639353989044,0.13498853131418515,0.057947533287407885,4,1,-0.01938374584367675
2022,9,0.9015678300218469,1.2671389161443407,2.424289743396077,0.2735837493653193,0.29317634758839234,0.4332399030458118,0,0,-0.01938374584367675
2022,10,2.3167800085275867,0.915598381046586,3.205471008592476,0.6861535260615571,0.18974475583494066,0.12410171810394385,1,2,-0.01938374584367675
2022,11,1.9741355471344815,0.46609623544103257,3.3393103497977505,0.8519583335029801,0.10443235921993681,0.04360930727665877,7,0,-0.01938374584367675
2022,12,2.288334876371547,0.7472291358689584,2.873520922941116,0.6161590752004741,0.2245409547324685,0.1592999700665886,1,0,-0.01938374584367675
2022,13,1.505682906615148,0.6880024587765684,2.3908483591465246,0.5347398500098143,0.2793164798776833,0.18594367011300114,1,0,-0.01938374584367675
2022,14,1.4517753007786882,0.6452508766323094,2.424289743396077,0.5432330891953495,0.2710368028718891,0.18573010793225228,0,0,-0.01938374584367675
2022,15,1.9713268386548806,0.49912487826752583,2.975746926795648,0.7502328449645889,0.16888072554865363,0.08088642948721973,3,2,-0.01938374584367675
2022,16,2.015256866994159,0.573109681315608,2.9007515605552703,0.6695105736095466,0.20600740762502953,0.12448201876593112,2,0,-0.01938374584367675
2022,17,0.7512336446778681,0.79129506562325,2.3134044851746167,0.45347100922466793,0.29815324113956954,0.24837574963525924,0,2,-0.01938374584367675
2022,18,0.6797530477953757,1.3411464101880295,2.35114857889068,0.1681618507005097,0.2646330471431882,0.5672051021558326,1,3,-0.01938374584367675
2022,19,1.73959661210458,1.0194696330631126,2.285618031564643,0.5256477768512142,0.2801045396262963,0.1942476835219922,1,1,-0.01938374584367675
2022,20,1.4168321167053226,0.5729391586000603,2.5721343550827687,0.6615046824732171,0.22409122877683404,0.11440408874947341,0,0,-0.01938374584367675
2022,21,1.0388995409357722,1.0843383930418826,2.395288506357926,0.4436024670068967,0.2885121792384139,0.26788535375516276,0,1,-0.01938374584367675
2022,22,1.7928601651504634,0.708969387701043,2.3819858740063733,0.5670281117310992,0.26527363654822256,0.1676982517202061,2,0,-0.01938374584367675
2022,23,1.1989217528652862,0.9890787762609601,2.478337179582722,0.5315284087387674,0.27073320499728404,0.19773838626442874,2,1,-0.01938374584367675
2022,24,1.7202070404313394,0.6197269941086249,2.4965777849812447,0.6351217497624742,0.23964136804302946,0.12523688219405438,2,0,-0.01938374584367675
2022,25,1.0824395764106807,0.858598791557965,2.512025857189851,0.6566721978035984,0.2233502585337368,0.1199775436631612,0,1,-0.01938374584367675
2022,26,1.7001324948959755,0.7357278405266727,2.3775634288054777,0.5103474218388341,0.2801711562411513,0.2094814219205245,0,2,-0.01938374584367675
2022,27,1.705536588310521,0.9156616257340795,2.478337179582722,0.4357715243265493,0.29267967006159973,0.2715488056113491,4,1,-0.01938374584367675
2022,28,1.6698533112734886,1.257679897685775,2.8318459923187453,0.38125665076981863,0.27851194140612096,0.34023140782455097,1,1,-0.01938374584367675
2022,29,0.809535807696497,1.49000350667697,2.5113068632172744,0.1777693617403841,0.25138833249954,0.5708423057605564,3,3,-0.01938374584367675
2022,30,1.0693013663748505,0.7962832355503697,2.32653240933197,0.3519412661103467,0.30790490521705743,0.3401538286731088,2,3,-0.01938374584367675
2022,31,1.7127119842957688,0.5791405502776751,2.514934200906379,0.6579079016243014,0.2220113522396748,0.12008074613652041,1,0,-0.01938374584367675
2022,32,1.1895620923811228,0.9099992790531718,2.4019799621493574,0.5001503839162653,0.2861710352343171,0.21367858084893399,2,0,-0.01938374584367675
2022,33,0.9782903752134264,0.8698346602224182,2.1343254901183286,0.3901934434679753,0.31365839989528127,0.296148156637223,1,2,-0.01938374584367675
2022,34,2.682180715703775,0.7083659491777173,3.4013054319183307,0.8151788056855838,0.13069166610088287,0.054129528213031596,2,0,-0.01938374584367675
2022,35,0.5533767563331659,1.3341570088266737,2.580211124106622,0.10264970864577531,0.21227686625197315,0.685073425101752,0,3,-0.01938374584367675
2022,36,0.8403300776056695,0.7777904788517377,2.46252648205534,0.23086857707425587,0.27198341303320395,0.497148009893033,0,1,-0.01938374584367675
2022,37,0.7096120169971932,1.7965861598179267,2.6623325380103644,0.11421506566501709,0.1965943177994881,0.6891906165360078,1,0,-0.01938374584367675
2022,38,0.5719477916444392,1.8320389955995404,2.4761405720872705,0.15543992543369464,0.2453203563389999,0.59923971822683,1,0,-0.01938374584367675
2022,39,0.7411229947985258,1.7916267250197633,2.5275013889559186,0.10700690576686586,0.20778984569633224,0.6852032485363414,0,2,-0.01938374584367675
2022,40,0.6807077139129954,1.4991895391234453,2.657575003356438,0.16989808641550144,0.2260399109196369,0.6040620026653679,1,2,-0.01938374584367675
2022,41,1.1218421544628248,1.8444696371748863,2.5663320027532017,0.3181517794661382,0.2813770852543726,0.4004711352799809,0,0,-0.01938374584367675
2022,42,0.8440074332826657,1.1185270102974278,2.391514000321727,0.195883537590439,0.2756656306682555,0.5284508317408063,1,2,-0.01938374584367675
2022,43,0.6661644765523944,2.2380482938287973,2.7265664568903563,0.12697602281782722,0.212148943855407,0.6608750333263257,2,1,-0.01938374584367675
2022,44,0.6406180059169712,2.043583144446079,3.785297141877632,0.028089244742548074,0.07934710181734118,0.8925636534397805,2,4,-0.01938374584367675
2022,45,0.5334077244651463,1.6116200066072632,2.5574448643098115,0.20476033097022217,0.2507425112671852,0.544497157762125,0,2,-0.01938374584367675
2022,46,0.6037797176147939,1.7758054643080103,2.600967925837377,0.219186231323915,0.2515389230106953,0.5292748456649148,2,1,-0.01938374584367675
2022,47,1.206446275674961,1.4344991317409908,2.645770330896307,0.3789662965038477,0.284015376311623,0.33701832718504016,2,3,-0.01938374584367675
2022,48,0.32682837010143484,2.1152594309271247,3.0514004520026794,0.09642594695903892,0.17593176715865977,0.7276422858818143,1,0,-0.01938374584367675
2022,49,1.5566362658313966,0.7940018883737776,2.368735866756148,0.5049375207239493,0.2829278409515752,0.21213463832496332,3,1,-0.01938374584367675
2022,50,2.1433839676330018,0.5528860451291887,2.853401045809693,0.763640820157977,0.15311020991328853,0.08324896992917735,2,1,-0.01938374584367675
2022,51,1.2015452080994498,0.4963528349314098,2.32653240933197,0.6061596034681573,0.25676646339678194,0.1370739331355565,3,0,-0.01938374584367675
2022,52,1.6917405543886475,0.8840031665442747,2.8883492717629107,0.7024299699176545,0.19301093602896294,0.10455909405293906,3,1,-0.01938374584367675
2022,53,0.957622784109818,1.7616298016430318,2.35114857889068,0.2451212137391226,0.2944463129538053,0.4604324733075443,1,1,-0.01938374584367675
2022,54,2.0660724036103595,0.3793197298993232,3.041179243221287,0.802515215652293,0.14092074630404497,0.05656403804320244,4,1,-0.01938374584367675
2022,55,0.6271701880206175,1.6098263589069155,2.500939934899271,0.14966548393322196,0.251364857176781,0.598969658890457,0,0,-0.01938374584367675
2022,56,1.4720894075074376,0.9218432112633298,2.686873657099602,0.5034463364713253,0.26551668056992517,0.2310369829582434,6,1,-0.01938374584367675
2022,57,0.6106796138143884,1.831528341856091,2.669789431477524,0.10207541701663812,0.20196404980509655,0.6959605331778063,1,1,-0.01938374584367675
2022,58,0.9715431240726504,1.4007885283698749,2.298297909347806,0.2620177219126804,0.3080290361170292,0.4299532419698186,2,2,-0.01938374584367675
2022,59,0.637487898489455,1.4510245232032901,2.549743126178192,0.1452914890666973,0.24542483351101937,0.6092836774227788,1,0,-0.01938374584367675
2022,60,1.0547678007601378,0.9544337220094956,2.373146777402676,0.33731984059523773,0.30970133635155345,0.3529788230536847,1,2,-0.01938374584367675
2022,61,1.6429058700274664,0.8277888430718937,2.32653240933197,0.4844651163288711,0.3075562191111415,0.2079786645594759,3,0,-0.01938374584367675
2022,62,1.4299148201083443,0.6475428857943918,2.3908483591465246,0.6109239696236949,0.24466708989923147,0.1444089404775585,2,0,-0.01938374584367675
2022,63,1.2671389161443407,0.9015678300218469,2.898105793974785,0.4275301288689903,0.26796242279399024,0.3045074483375335,2,1,-0.01938374584367675
2022,64,1.1800021836852277,0.9341261005782328,2.430996101882754,0.36222891455954015,0.303292725720276,0.334478359719702,3,3,-0.01938374584367675
